site_name,site_id,circuit_purpose,circuit_provider,circuit_speed,circuit_cost,circuit_ip,status,data_source,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_ip,wan1_arin_provider,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_ip,wan2_arin_provider,has_meraki_device,has_dt_tag,exclusion_reason,provider_match,wan1_arin_match,wan2_arin_match,would_get_dsr_badge
GAA 24,GAA 24 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,68.72.136.193,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.85.69.170,Charter Communications,AT&T Broadband II,300.0M x 300.0M,68.72.136.193,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
GAA 31,GAA 31,Primary,Spectrum,600.0M x 35.0M,244.45,47.46.148.246,Enabled,csv_import,Spectrum,600.0M x 35.0M,47.46.148.246,Charter Communications,Verizon Business,Cell,166.168.180.16,Verizon,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
GAA 38,GAA 38,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,70.186.63.72,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,70.186.63.72,Cox Communications,EB2-Hargray Cable,300.0M x 300.0M,67.216.148.19,"Hargray Communications Group, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 38,GAA 38 -B,Secondary,EB2-Hargray Cable,300.0M x 30.0M,248.00,67.216.148.19,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,70.186.63.72,Cox Communications,EB2-Hargray Cable,300.0M x 300.0M,67.216.148.19,"Hargray Communications Group, Inc.",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 41,GAA 41,Primary,Comcast Workplace,250.0M x 25.0M,186.18,71.25.170.29,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,71.25.170.29,Comcast,AT&T Cell,cell,192.168.2.117,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 42,GAA 42,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.77.126.169,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.77.126.169,Comcast,AT&T Cell,cell,192.168.2.156,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 43,,Primary,AT&T,,830.78,,Enabled,Non-DSR,AT&T,,12.51.111.53,AT&T,Spectrum,1000.0M x 50.0M,96.38.224.148,Charter Communications,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
GAA 43,GAA 43,Primary,Spectrum,940.0M x 35.0M,350.00,96.38.224.146,Enabled,csv_import,AT&T,,12.51.111.50,AT&T,Spectrum,1000.0M x 50.0M,96.38.224.149,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 43,GAA 43,Primary,Spectrum,940.0M x 35.0M,350.00,96.38.224.146,Enabled,csv_import,AT&T,,12.51.111.53,AT&T,Spectrum,1000.0M x 50.0M,96.38.224.148,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 43,,Primary,AT&T,,830.78,,Enabled,Non-DSR,AT&T,,12.51.111.50,AT&T,Spectrum,1000.0M x 50.0M,96.38.224.149,Charter Communications,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
GAA 44,GAA 44,Primary,Comcast Workplace,250.0M x 25.0M,186.18,173.160.65.217,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.160.65.217,Comcast,EB2-Windstream Fiber,500.0M x 500.0M,66.217.86.150,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 44,GAA 44 -B,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,209.00,66.217.86.150,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.160.65.217,Comcast,EB2-Windstream Fiber,500.0M x 500.0M,66.217.86.150,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 45,GAA 45,Primary,Mediacom/BOI,300.0M x 20.0M,244.69,192.119.222.34,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,99.28.20.49,AT&T,Mediacom/BOI,300.0M x 20.0M,192.119.222.34,Mediacom Communications Corporation,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 45,GAA 45 -B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,99.28.20.49,Enabled,csv_import,AT&T Broadband II,300.0M x 20.0M,99.28.20.49,AT&T,Mediacom/BOI,300.0M x 20.0M,192.119.222.34,Mediacom Communications Corporation,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAA 46,GAA 46,Primary,AT&T Broadband II,2000.0M x 2000.0M,240.04,99.14.165.1,Enabled,csv_import,Mediacom/BOI,1000.0M x 30.0M,108.166.159.78,Mediacom Communications Corporation,AT&T Broadband II,1000.0M x 30.0M,99.14.165.1,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
GAA 46,GAA 46- B,Secondary,Mediacom/BOI,1000.0M x 30.0M,353.34,108.166.159.78,Enabled,csv_import,Mediacom/BOI,1000.0M x 30.0M,108.166.159.78,Mediacom Communications Corporation,AT&T Broadband II,1000.0M x 30.0M,99.14.165.1,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
GAA W00,,Primary,AT&T Broadband II,,0.00,,Enabled,Non-DSR,AT&T Broadband II,,45.22.51.193,AT&T,Digi,Cell,107.85.128.174,AT&T,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
GAE 01,GAE 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,74.94.242.169,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,74.94.242.169,Comcast,EB2-Hargray Cable,300.0M x 300.0M,108.175.205.9,"Hargray Communications Group, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAE 01,GAE 01 -B,Secondary,EB2-Hargray Cable,300.0M x 30.0M,248.00,108.175.205.9,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,74.94.242.169,Comcast,EB2-Hargray Cable,300.0M x 300.0M,108.175.205.9,"Hargray Communications Group, Inc.",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
GAN 01,GAN 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,75.146.81.49,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,10.1.10.47,Private IP,AT&T Broadband II,300.0M x 300.0M,162.230.232.130,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
GAN 01,GAN 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,162.230.232.129,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,10.1.10.47,Private IP,AT&T Broadband II,300.0M x 300.0M,162.230.232.130,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IAC 01,IAC 01,Primary,Mediacom/BOI,1000.0M x 30.0M,353.34,45.59.13.82,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,45.59.13.82,Mediacom Communications Corporation,EB2-Lumen DSL,140.0M x 20.0M,192.168.0.7,Private IP,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAC 01,IAC 01- B,Secondary,EB2-Lumen DSL,140.0M x 20.0M,151.00,63.228.164.113,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,45.59.13.82,Mediacom Communications Corporation,EB2-Lumen DSL,140.0M x 20.0M,192.168.0.7,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAD 01,IAD 01,Primary,Mediacom/BOI,1000.0M x 30.0M,338.30,192.119.207.250,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,192.119.207.250,Mediacom Communications Corporation,Metronet,300.0M x 300.0M,192.168.4.22,Private IP,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAD 01,IAD 01- B,Secondary,Metronet,300.0M x 300.0M,139.95,149.154.7.87,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,192.119.207.250,Mediacom Communications Corporation,Metronet,300.0M x 300.0M,192.168.4.22,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAD 03,IAD 03,Primary,EB2-Centurylink Fiber,500.0M x 100.0M,230.00,67.41.108.209,Enabled,csv_import,EB2-Centurylink Fiber,500.0M x 100.0M,192.168.0.2,Private IP,AT&T Cell,cell,192.168.2.193,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IAD 05,IAD 05,Primary,Mediacom/BOI,1000.0M x 30.0M,353.34,107.167.215.206,Enabled,csv_import,Mediacom/BOI,1000.0M x 30.0M,107.167.215.206,Mediacom Communications Corporation,Metronet,300.0M x 300.0M,149.154.5.20,Metronet,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IAD 05,IAD 05 -B,Secondary,Metronet,300.0M x 300.0M,149.95,149.154.5.20,Enabled,csv_import,Mediacom/BOI,1000.0M x 30.0M,107.167.215.206,Mediacom Communications Corporation,Metronet,300.0M x 300.0M,149.154.5.20,Metronet,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IAN 03,IAN 03,Primary,Mediacom/BOI,1000.0M x 30.0M,353.34,74.84.121.118,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,74.84.121.118,Mediacom Communications Corporation,Digi,Cell,192.168.2.169,Private IP,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAQ 01,IAQ 01,Primary,Mediacom/BOI,300.0M x 20.0M,255.56,45.59.5.34,Enabled,csv_import,Mediacom/BOI,300.0M x 20.0M,45.59.5.34,Mediacom Communications Corporation,CenturyLink,10.0M x 2.0M,71.33.87.213,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IAQ 02,IAQ 02,Primary,Mediacom/BOI,1000.0M x 30.0M,353.34,72.255.79.154,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,72.255.79.154,Mediacom Communications Corporation,MetroNet,300.0M x 300.0M,195.252.226.122,DVNPIAAAG03 public /32 pools,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAQ 02,IAQ 02 -B,Secondary,MetroNet,300.0M x 300.0M,129.95,195.252.226.122,Enabled,csv_import,Mediacom Communications Corporation,1000.0M x 30.0M,72.255.79.154,Mediacom Communications Corporation,MetroNet,300.0M x 300.0M,195.252.226.122,DVNPIAAAG03 public /32 pools,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAS 01,IAS 01,Primary,Sparklight,300.0M x 30.0M,248.75,24.119.182.98,Enabled,csv_import,MetroNet,300.0M x 30.0M,149.154.3.162,Metronet,Sparklight,300.0M x 30.0M,24.119.182.98,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IAS 01,IAS 01- B,Secondary,MetroNet,1000.0M x 1000.0M,269.95,149.154.3.162,Enabled,csv_import,MetroNet,300.0M x 30.0M,149.154.3.162,Metronet,Sparklight,300.0M x 30.0M,24.119.182.98,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 01,IDB 01,Primary,Cable One ,300.0M x 50.0M,229.99,96.18.66.90,Enabled,csv_import,Cable One ,300.0M x 50.0M,192.168.0.10,Private IP,EB2-Centurylink DSL,100.0M x 10.0M,70.56.207.89,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 01,IDB 01- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,70.56.207.89,Enabled,csv_import,Cable One ,300.0M x 50.0M,192.168.0.10,Private IP,EB2-Centurylink DSL,100.0M x 10.0M,70.56.207.89,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 03,IDB 03,Primary,EB2-CableOne Cable,300.0M x 30.0M,335.00,69.92.163.142,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,69.92.163.142,"CABLE ONE, INC.",EB2-Centurylink DSL,100.0M x 10.0M,70.56.207.57,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 03,IDB 03- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,70.56.207.57,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,69.92.163.142,"CABLE ONE, INC.",EB2-Centurylink DSL,100.0M x 10.0M,70.56.207.57,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 04,IDB 04,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,529.00,65.140.187.146,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,72.24.12.254,"CABLE ONE, INC.",CenturyLink Fiber Plus,300.0M x 30.0M,65.140.187.146,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IDB 04,IDB 04 -B,Secondary,EB2-CableOne Cable,300.0M x 30.0M,335.00,72.24.12.254,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,72.24.12.254,"CABLE ONE, INC.",CenturyLink Fiber Plus,300.0M x 30.0M,65.140.187.146,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
IDB 05,IDB 05,Primary,EB2-CableOne Cable,300.0M x 30.0M,335.00,24.117.252.114,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,24.117.252.114,"CABLE ONE, INC.",EB2-Centurylink DSL,100.0M x 10.0M,70.56.203.209,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 05,IDB 05- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,70.56.203.209,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,24.117.252.114,"CABLE ONE, INC.",EB2-Centurylink DSL,100.0M x 10.0M,70.56.203.209,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 06,IDB 06,Primary,EB2-CableOne Cable,300.0M x 50.0M,337.00,24.116.129.22,Enabled,csv_import,Direct Communications,300.0M x 50.0M,67.215.46.242,Direct Communications Cable LLC,EB2-CableOne Cable,300.0M x 50.0M,24.116.129.22,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 06,IDB 06 -B,Secondary,Direct Communications,500.0M x 500.0M,184.95,67.215.46.242,Enabled,csv_import,Direct Communications,300.0M x 50.0M,67.215.46.242,Direct Communications Cable LLC,EB2-CableOne Cable,300.0M x 50.0M,24.116.129.22,"CABLE ONE, INC.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 07,IDB 07,Primary,EB2-CableOne Cable,300.0M x 30.0M,335.00,24.117.183.106,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,24.117.183.106,"CABLE ONE, INC.",EB2-Centurylink DSL,80.0M x 10.0M,168.103.46.13,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDB 07,IDB 07- B,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,128.00,70.56.207.129,Enabled,csv_import,EB2-CableOne Cable,300.0M x 30.0M,24.117.183.106,"CABLE ONE, INC.",EB2-Centurylink DSL,80.0M x 10.0M,168.103.46.13,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDN 01,IDN 01,Primary,Spectrum,600.0M x 35.0M,244.45,24.123.118.30,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.123.118.30,Charter Communications,EB2-Ziply Fiber,500.0M x 500.0M,50.37.227.70,Ziply Fiber,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
IDN 01,IDN 01 -B,Secondary,EB2-Ziply Fiber,500.0M x 500.0M,168.00,50.37.227.70,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.123.118.30,Charter Communications,EB2-Ziply Fiber,500.0M x 500.0M,50.37.227.70,Ziply Fiber,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
ILC 04,ILC 04- B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,150.00,NaN,Enabled,csv_import,AT&T Broadband II,1000.0M x 1000.0M,192.168.1.64,Private IP,Digi,Cell,192.168.1.65,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
ILC 11,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.74.196.161,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
ILC 13,ILC 13,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.90.104.229,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.90.104.229,Comcast,Digi,Cell,192.168.2.236,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILC 16,ILC 16,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.254.12.245,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.254.12.245,Comcast,Digi,Cell,192.168.2.229,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILC 31,ILC 31- B,Secondary,Comcast Workplace,600.0M x 35.0M,234.45,50.194.121.125,Enabled,csv_import,Comcast Workplace,750.0M x 35.0M,50.194.121.125,345200 DUNKIN DONUTS,Starlink,Satellite,143.105.12.49,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
ILC 33,ILC 33,Primary,AT&T Broadband II,1000.0M x 200.0M,165.00,99.76.24.121,Enabled,csv_import,AT&T Broadband II,1000.0M x 200.0M,99.76.24.121,AT&T,Accelerated AT&T,Cell,192.168.2.244,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILP 01,ILP 01- B,Secondary,i3 Broadband,250.0M x 250.0M,129.99,140.141.187.98,Enabled,csv_import,i3 Broadband,250.0M x 250.0M,140.141.187.98,i3Broadband,Starlink,Satellite,143.105.115.158,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILR 01,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,74.94.116.73,Comcast,Digi,Cell,192.168.2.166,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
ILR 02,ILR 02,Primary,Comcast Workplace,250.0M x 25.0M,186.18,173.9.227.189,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,173.9.227.189,Comcast,Starlink,Satellite,129.222.62.34,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILW 01,ILW 01,Primary,Spectrum,600.0M x 35.0M,172.23,68.188.19.150,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,108.192.143.217,AT&T,Spectrum,1000.0M x 1000.0M,68.188.19.150,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILW 01,ILW 01 -B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,108.192.143.217,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,108.192.143.217,AT&T,Spectrum,1000.0M x 1000.0M,68.188.19.150,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ILW 02,ILW 02,Primary,Spectrum,600.0M x 35.0M,172.23,97.86.173.134,Enabled,csv_import,Spectrum,600.0M x 35.0M,97.86.173.134,Charter Communications,AT&T Broadband II,1000.0M x 1000.0M,107.209.44.177,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ILW 02,ILW 02- B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,107.209.44.177,Enabled,csv_import,Spectrum,600.0M x 35.0M,97.86.173.134,Charter Communications,AT&T Broadband II,1000.0M x 1000.0M,107.209.44.177,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
INC 03,INC 03,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.95.113.13,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.95.113.13,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
INE 01,INE 01,Primary,Astound,500.0M x 20.0M,89.95,207.180.180.10,Enabled,csv_import,Astound,500.0M x 20.0M,207.180.180.10,RCN,AT&T Broadband II,300.0M x 300.0M,107.192.163.33,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
INE 01,INE 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,107.192.163.33,Enabled,csv_import,Astound,500.0M x 20.0M,207.180.180.10,RCN,AT&T Broadband II,300.0M x 300.0M,107.192.163.33,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
INE 02,INE 02,Primary,AT&T Broadband II,1000.0M x 200.0M,165.00,104.181.53.201,Enabled,csv_import,AT&T Broadband II,1000.0M x 200.0M,104.181.53.201,AT&T,Spectrum,600.0M x 35.0M,98.102.32.106,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
INE 02,INE 02 -B,Secondary,Spectrum,600.0M x 35.0M,172.23,98.102.32.106,Enabled,csv_import,AT&T Broadband II,1000.0M x 200.0M,104.181.53.201,AT&T,Spectrum,600.0M x 35.0M,98.102.32.106,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
INF 04,INF 04,Primary,GTT Ethernet,50.0M x 10.0M,177.66,50.102.128.2,Enabled,csv_import,GTT Ethernet,200.0M x 200.0M,50.102.128.90,Frontier Communications,EB2-Frontier Fiber,500.0M x 500.0M,192.168.254.123,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
INF 04,INF 04 -B,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,245.00,184.18.167.18,Enabled,csv_import,GTT Ethernet,200.0M x 200.0M,50.102.128.90,Frontier Communications,EB2-Frontier Fiber,500.0M x 500.0M,192.168.254.123,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
INI_00,,Primary,DSR Cincinnati Bell ADSL,,0.00,,Enabled,Non-DSR,DSR Cincinnati Bell ADSL,400.0M x 200.0M,66.42.186.206,Altafiber,Charter Communications,,71.66.89.90,Charter Communications,Yes,No,Not from CSV import,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,No
INI_00,,Secondary,Charter Communications,,0.00,,Enabled,Non-DSR,DSR Cincinnati Bell ADSL,400.0M x 200.0M,66.42.186.206,Altafiber,Charter Communications,,71.66.89.90,Charter Communications,Yes,No,Not from CSV import,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,No
INI 03,INI 03- B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,76.210.157.217,Enabled,csv_import,AT&T Broadband II,300.0M x 300.0M,76.210.157.221,AT&T,Digi,Cell,192.168.2.142,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
INI 05,INI 05- B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,75.61.116.233,Enabled,csv_import,ComcastAgg Comcast,300.0 M,10.1.10.244,Private IP,AT&T Broadband II,300.0M x 300.0M,75.61.116.233,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
INI 06,INI 06,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.79.81.149,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,76.210.155.189,AT&T,VZW Cell,Cell,96.79.81.149,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
INI 07,INI 07,Primary,Spectrum,600.0M x 35.0M,172.23,24.123.208.98,Enabled,csv_import,Spectrum,600.0M x 35.0M,192.168.1.151,Private IP,AT&T,25.0 M,104.4.42.133,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
